0,0,0,83.5,0.0,0.0,-0.303324241028,10.6875,0.0,18.9150122749,0.0,0.0,0.0,15.6062498093,0.0,32.600862187,0.0,28.9992448353,36.1437580841,0.0,0.0,0.0,32.9319181666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.94128680229,-0.630701899529,-4.57578280475e-05
1,0,0,94.1875,0.0,0.0,-0.289463360722,10.6875,10.6875,18.9150122749,0.0,0.0,18.9150122749,15.6062498093,0.0,36.133707339,32.7109914806,32.7109745261,39.3598760055,0.0,0.0,36.1437580841,36.2431081387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.68489694595,-0.869850337505,-0.000528253964148
2,0,0,104.875,0.0,0.0,-0.256516352508,10.6875,10.6875,18.9150122749,0.0,0.0,18.9150122749,15.6062498093,0.0,39.6992099591,36.4227230952,36.4227042168,42.6565622676,0.0,0.0,39.3598760055,39.6253506682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.37712073326,-1.09148168564,-0.00115859520156
3,0,0,115.5625,0.0,0.0,-0.204685963333,10.6875,10.6875,18.9150122749,0.0,0.0,18.9150122749,15.6062498093,0.0,43.289301349,40.1344547098,40.1344339076,46.0165040436,0.0,0.0,42.6565622676,43.0619068109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.96673941612,-1.27946448326,-0.0019166120328
4,0,0,126.25,0.0,0.0,-0.134319097016,10.6875,10.6875,18.9150122749,0.0,0.0,18.9150122749,15.6062498093,0.0,46.8983350002,43.8461863244,43.8461635983,49.4268030415,0.0,0.0,46.0165040436,46.5407466141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4046216011,-1.41840052605,-0.00277087488212
5,0,0,136.9375,0.0,0.0,-0.045906814248,10.6875,10.6875,18.9150122749,0.0,0.0,18.9150122749,15.6062498093,0.0,50.5222516808,47.557917939,47.5578932891,52.8777169326,0.0,0.0,49.4268030415,50.0530543244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.64467859268,-1.49386274815,-0.0036803574767
6,0,0,147.625,0.0,0.0,0.0599156674076,10.6875,10.6875,18.9150122749,0.0,0.0,18.9150122749,15.6062498093,0.0,54.1580638372,51.2696495536,51.2696229798,56.3617859165,0.0,0.0,52.8777169326,53.5922501263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.64469766617,-1.49259281158,-0.00459655793384
7,0,0,158.3125,0.0,0.0,0.182368973515,10.6875,10.6875,18.9150122749,0.0,0.0,18.9150122749,15.6062498093,0.0,57.803526855,54.9813811682,54.9813526706,59.8732223117,0.0,0.0,56.3617859165,57.1533391378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.36698150635,-1.40266501904,-0.00546590797603
8,0,0,169.0,0.0,0.0,0.320529572766,10.6875,10.6875,18.9150122749,0.0,0.0,18.9150122749,15.6062498093,0.0,61.4569233672,58.6931127828,58.6930823613,63.4074795499,0.0,0.0,59.8732223117,60.7324703119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.77882647514,-1.21358811855,-0.00623229332268
9,0,0,179.6875,0.0,0.0,0.473329776979,10.6875,10.6875,18.9150122749,0.0,0.0,18.9150122749,15.6062498093,0.0,65.116918057,62.4048443974,62.4048120521,66.9609442164,0.0,0.0,63.4074795499,64.3266321236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85280227661,-0.916374385357,-0.00683952122927
10,0,0,190.375,0.0,0.0,0.639557741101,10.6875,10.6875,18.9150122749,0.0,0.0,18.9150122749,15.6062498093,0.0,68.7824576423,66.116576012,66.1165417428,70.5307132562,0.0,0.0,66.9609442164,67.9334389321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56684601307,-0.503562629223,-0.00723356055096
11,0,0,201.0625,0.0,0.0,0.817857463208,10.6875,10.6875,18.9150122749,0.0,0.0,18.9150122749,15.6062498093,0.0,72.4527005431,69.8283076266,69.8282714336,74.1144307749,0.0,0.0,70.5307132562,71.5509785014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0957992598414,0.0308124385774,-0.00736448261887
12,0,0,211.75,0.0,0.0,1.0067287845,10.6875,10.6875,18.9150122749,0.0,0.0,18.9150122749,15.6062498093,0.0,76.1269664918,73.5400392412,73.5400011243,77.7101670334,0.0,0.0,74.1144307749,75.1777014711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.14680123329,0.691261529922,-0.00718799093738
13,0,0,222.4375,0.0,0.0,1.20452738931,10.6875,10.6875,18.9150122749,0.0,0.0,18.9150122749,15.6062498093,0.0,79.8046998184,77.2517708557,77.2517308151,81.3163276729,0.0,0.0,77.7101670334,78.8123400683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.59306287766,1.480930686,-0.00666652759537
14,0,0,233.125,0.0,0.0,1.40946480509,10.6875,10.6875,18.9150122749,0.0,0.0,18.9150122749,15.6062498093,0.0,83.4854422852,80.9635024703,80.9634605058,84.931584859,0.0,0.0,81.3163276729,82.453847516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.43713331223,2.40170288086,-0.00576995499432
15,0,0,243.8125,0.0,0.0,1.61960840243,10.6875,10.6875,18.9150122749,0.0,0.0,18.9150122749,15.6062498093,0.0,87.1688127061,84.6752340849,84.6751901966,88.5548244971,0.0,0.0,84.931584859,86.1013523003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.6776819229,3.45431661606,-0.00447584269568
16,0,0,254.5,0.0,0.0,1.83288139504,0.0,10.6875,0.0,0.0,0.0,18.9150122749,15.6062498093,0.0,0.0,88.3869656995,88.3869198873,0.0,0.0,0.0,88.5548244971,89.7541232494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.3099908829,4.63848876953,-0.00276939966716
